noh,name,demand,estart,pstart,lfinish,dur,caf,astart
503,31,0.8018333333333332,84,84,86,3,1.0,84
503,32,0.7999333333333333,87,87,89,3,1.0,87
503,33,0.7822666666666667,90,90,92,3,1.0,90
503,34,3.1472,93,93,95,3,1.0,93
503,35,3.1897333333333333,96,96,98,3,1.0,96
503,36,3.0670999999999995,99,99,101,3,1.0,99
503,37,2.996833333333333,102,102,104,3,1.0,102
503,38,2.4737333333333336,105,105,107,3,1.0,105
503,39,2.8249,108,108,110,3,1.0,108
503,40,2.6723,111,111,113,3,1.0,111
503,41,2.9170666666666665,114,114,116,3,1.0,114
503,42,2.345966666666667,117,117,119,3,1.0,117
503,43,2.6708000000000003,120,120,122,3,1.0,120
503,44,2.804933333333333,123,123,125,3,1.0,123
503,45,4.320899999999999,126,126,128,3,1.0,126
503,46,3.5209666666666664,129,129,131,3,1.0,129
503,47,2.3056666666666668,132,132,134,3,1.0,132
503,48,1.6553666666666669,135,135,137,3,1.0,135
503,49,2.1809,138,138,140,3,1.0,138
503,50,1.9259333333333333,141,141,143,3,1.0,141
5035,0,0.0,0,0,2,3,1.0,0
5035,1,0.0,3,3,5,3,1.0,3
5035,2,0.0,6,6,8,3,1.0,6
5035,3,0.0,9,9,11,3,1.0,9
5035,4,0.0,12,12,14,3,1.0,12
5035,5,0.0,15,15,17,3,1.0,15
5035,6,0.0,18,18,20,3,1.0,18
5035,7,0.0,21,21,23,3,1.0,21
5035,8,0.0,24,24,26,3,1.0,24
5035,9,0.0,27,27,29,3,1.0,27
5035,10,0.0,30,30,32,3,1.0,30
5035,11,0.0,33,33,35,3,1.0,33
5035,12,0.0,36,36,38,3,1.0,36
5035,13,0.0,39,39,41,3,1.0,39
5035,14,0.0,42,42,44,3,1.0,42
5035,15,0.0,45,45,47,3,1.0,45
5035,16,0.0,48,48,50,3,1.0,48
5035,17,0.0,51,51,53,3,1.0,51
5035,18,0.0,54,54,56,3,1.0,54
5035,19,0.0,57,57,59,3,1.0,57
5035,20,0.0,60,60,62,3,1.0,60
5035,21,0.0,63,63,65,3,1.0,63
5035,22,0.0,66,66,68,3,1.0,66
5035,23,0.0,69,69,71,3,1.0,69
5035,24,0.0,72,72,74,3,1.0,72
5035,25,0.0,75,75,77,3,1.0,75
5035,26,0.0,78,78,80,3,1.0,78
5035,27,0.0,81,81,83,3,1.0,81
5035,28,0.0,84,84,86,3,1.0,84
5035,29,0.0,87,87,89,3,1.0,87
5035,30,0.0,90,90,92,3,1.0,90
5035,31,0.0,93,93,95,3,1.0,93
5035,32,0.0,96,96,98,3,1.0,96
5035,33,0.0,99,99,101,3,1.0,99
5035,34,0.0,102,102,104,3,1.0,102
5035,35,0.0,105,105,107,3,1.0,105
5035,36,0.0,108,108,110,3,1.0,108
5035,37,0.0,111,111,113,3,1.0,111
5035,38,0.0,114,114,116,3,1.0,114
5035,39,0.0,117,117,119,3,1.0,117
5035,40,0.0,120,120,122,3,1.0,120
5035,41,0.0,123,123,125,3,1.0,123
5035,42,0.0,126,126,128,3,1.0,126
5035,43,0.0,129,129,131,3,1.0,129
5035,44,0.0,132,132,134,3,1.0,132
5035,45,0.0,135,135,137,3,1.0,135
5035,46,0.0,138,138,140,3,1.0,138
5035,47,0.0,141,141,143,3,1.0,141
5060,0,0.02,73,97,103,2,0.5,97
5060,1,0.01,37,39,112,6,0.6,39
5060,2,0.4994000000000001,0,0,2,3,1.0,0
5060,3,0.4955999999999999,3,3,5,3,1.0,3
5060,4,0.5052666666666668,6,6,8,3,1.0,6
5060,5,0.4825666666666667,9,9,11,3,1.0,9
5060,6,0.4819666666666666,12,12,14,3,1.0,12
5060,7,0.4882666666666666,15,15,17,3,1.0,15
5060,8,0.4934,18,18,20,3,1.0,18
5060,9,0.4996,21,21,23,3,1.0,21
5060,10,0.4959333333333333,24,24,26,3,1.0,24
5060,11,0.5149,27,27,29,3,1.0,27
5060,12,0.4792666666666666,30,30,32,3,1.0,30
5060,13,0.4743666666666667,33,33,35,3,1.0,33
5060,14,0.4817666666666666,36,36,38,3,1.0,36
5060,15,0.7843,39,39,41,3,1.0,39
5060,16,0.8675333333333334,42,42,44,3,1.0,42
5060,17,0.4587666666666666,45,45,47,3,1.0,45
5060,18,0.4566333333333333,48,48,50,3,1.0,48
5060,19,0.5673666666666666,51,51,53,3,1.0,51
5060,20,0.1879333333333334,54,54,56,3,1.0,54
5060,21,0.14626666666666668,57,57,59,3,1.0,57
5060,22,0.1269,60,60,62,3,1.0,60
5060,23,0.12193333333333332,63,63,65,3,1.0,63
5060,24,0.13456666666666667,66,66,68,3,1.0,66
5060,25,0.1066,69,69,71,3,1.0,69
5060,26,0.10296666666666666,72,72,74,3,1.0,72
5060,27,0.10596666666666668,75,75,77,3,1.0,75
5060,28,0.10903333333333333,78,78,80,3,1.0,78
5060,29,0.12769999999999998,81,81,83,3,1.0,81
5060,30,0.12163333333333334,84,84,86,3,1.0,84
5060,31,0.11866666666666667,87,87,89,3,1.0,87
5060,32,0.1224,90,90,92,3,1.0,90
5060,33,0.10283333333333332,93,93,95,3,1.0,93
5060,34,0.09886666666666666,96,96,98,3,1.0,96
5060,35,0.10746666666666664,99,99,101,3,1.0,99
5060,36,0.1352,102,102,104,3,1.0,102
5060,37,0.12196666666666665,105,105,107,3,1.0,105
5060,38,0.11946666666666668,108,108,110,3,1.0,108
5060,39,0.11536666666666665,111,111,113,3,1.0,111
5060,40,2.056433333333333,114,114,116,3,1.0,114
5060,41,1.7286,117,117,119,3,1.0,117
5060,42,1.6223666666666667,120,120,122,3,1.0,120
5060,43,0.7113333333333333,123,123,125,3,1.0,123
5060,44,1.2636666666666665,126,126,128,3,1.0,126
5060,45,1.0839333333333334,129,129,131,3,1.0,129
5060,46,0.9660333333333334,132,132,134,3,1.0,132
5060,47,0.467,135,135,137,3,1.0,135
5060,48,0.4563,138,138,140,3,1.0,138
5060,49,0.6694000000000001,141,141,143,3,1.0,141
5109,0,0.04,109,110,143,3,0.6,110
5109,1,0.03,0,1,91,3,0.7,1
5109,2,0.12113333333333333,0,0,2,3,1.0,0
5109,3,0.12179999999999998,3,3,5,3,1.0,3
5109,4,0.377,6,6,8,3,1.0,6
5109,5,0.12199999999999996,9,9,11,3,1.0,9
5109,6,0.3204,12,12,14,3,1.0,12
5109,7,0.17829999999999996,15,15,17,3,1.0,15
5109,8,0.12166666666666665,18,18,20,3,1.0,18
5109,9,0.121,21,21,23,3,1.0,21
5109,10,0.13336666666666666,24,24,26,3,1.0,24
5109,11,0.1455666666666667,27,27,29,3,1.0,27
5109,12,0.15766666666666665,30,30,32,3,1.0,30
5109,13,0.15713333333333335,33,33,35,3,1.0,33
5109,14,0.1575,36,36,38,3,1.0,36
5109,15,0.15536666666666668,39,39,41,3,1.0,39
5109,16,0.15573333333333333,42,42,44,3,1.0,42
5109,17,0.32316666666666666,45,45,47,3,1.0,45
5109,18,0.15343333333333328,48,48,50,3,1.0,48
5109,19,0.1518333333333333,51,51,53,3,1.0,51
5109,20,0.15399999999999994,54,54,56,3,1.0,54
5109,21,0.15196666666666664,57,57,59,3,1.0,57
5109,22,0.14919999999999994,60,60,62,3,1.0,60
5109,23,0.3952333333333334,63,63,65,3,1.0,63
5109,24,0.1476,66,66,68,3,1.0,66
5109,25,0.16530000000000006,69,69,71,3,1.0,69
5109,26,0.4803,72,72,74,3,1.0,72
5109,27,0.1861,75,75,77,3,1.0,75
5109,28,0.44293333333333335,78,78,80,3,1.0,78
5109,29,0.4636333333333333,81,81,83,3,1.0,81
5109,30,0.4642666666666667,84,84,86,3,1.0,84
5109,31,0.4250333333333333,87,87,89,3,1.0,87
5109,32,0.4397333333333334,90,90,92,3,1.0,90
5109,33,0.6832,93,93,95,3,1.0,93
5109,34,0.9206,96,96,98,3,1.0,96
5109,35,0.9375,99,99,101,3,1.0,99
5109,36,0.6851333333333335,102,102,104,3,1.0,102
5109,37,1.2230000000000003,105,105,107,3,1.0,105
5109,38,0.9345333333333332,108,108,110,3,1.0,108
5109,39,1.0517,111,111,113,3,1.0,111
5109,40,0.9480999999999998,114,114,116,3,1.0,114
5109,41,0.9138666666666668,117,117,119,3,1.0,117
5109,42,1.0778,120,120,122,3,1.0,120
5109,43,0.5428333333333334,123,123,125,3,1.0,123
5109,44,1.9619666666666664,126,126,128,3,1.0,126
5109,45,3.206833333333333,129,129,131,3,1.0,129
5109,46,1.1662666666666666,132,132,134,3,1.0,132
5109,47,0.4351999999999999,135,135,137,3,1.0,135
5109,48,0.41793333333333343,138,138,140,3,1.0,138
5109,49,0.5214333333333333,141,141,143,3,1.0,141
5129,0,0.0,0,0,2,3,1.0,0
5129,1,0.0,3,3,5,3,1.0,3
5129,2,0.3724,6,6,8,3,1.0,6
5129,3,0.2331,9,9,11,3,1.0,9
5129,4,0.0,12,12,14,3,1.0,12
5129,5,0.0,15,15,17,3,1.0,15
5129,6,0.0,18,18,20,3,1.0,18
5129,7,0.0,21,21,23,3,1.0,21
5129,8,0.0,24,24,26,3,1.0,24
5129,9,0.0,27,27,29,3,1.0,27
5129,10,0.0,30,30,32,3,1.0,30
5129,11,0.33243333333333336,33,33,35,3,1.0,33
5129,12,0.0,36,36,38,3,1.0,36
5129,13,0.0,39,39,41,3,1.0,39
5129,14,0.0,42,42,44,3,1.0,42
5129,15,0.0,45,45,47,3,1.0,45
5129,16,0.0,48,48,50,3,1.0,48
5129,17,0.0,51,51,53,3,1.0,51
5129,18,0.0,54,54,56,3,1.0,54
5129,19,0.0,57,57,59,3,1.0,57
5129,20,0.0,60,60,62,3,1.0,60
5129,21,0.0,63,63,65,3,1.0,63
5129,22,0.0,66,66,68,3,1.0,66
5129,23,0.0,69,69,71,3,1.0,69
5129,24,0.0,72,72,74,3,1.0,72
5129,25,0.0,75,75,77,3,1.0,75
5129,26,0.0,78,78,80,3,1.0,78
5129,27,0.0,81,81,83,3,1.0,81
5129,28,0.0,84,84,86,3,1.0,84
5129,29,0.0,87,87,89,3,1.0,87
5129,30,0.0,90,90,92,3,1.0,90
5129,31,0.0,93,93,95,3,1.0,93
5129,32,0.0,96,96,98,3,1.0,96
5129,33,0.0,99,99,101,3,1.0,99
5129,34,0.0,102,102,104,3,1.0,102
5129,35,0.0,105,105,107,3,1.0,105
5129,36,0.0,108,108,110,3,1.0,108
5129,37,0.0,111,111,113,3,1.0,111
5129,38,0.0,114,114,116,3,1.0,114
5129,39,0.0,117,117,119,3,1.0,117
5129,40,1.0314666666666663,120,120,122,3,1.0,120
5129,41,0.15983333333333333,123,123,125,3,1.0,123
5129,42,0.0,126,126,128,3,1.0,126
5129,43,0.15273333333333333,129,129,131,3,1.0,129
5129,44,0.5048,132,132,134,3,1.0,132
5129,45,0.0,135,135,137,3,1.0,135
5129,46,0.5596,138,138,140,3,1.0,138
5129,47,0.4951333333333333,141,141,143,3,1.0,141
5246,0,0.0,0,0,2,3,1.0,0
5246,1,0.0,3,3,5,3,1.0,3
5246,2,0.0,6,6,8,3,1.0,6
5246,3,0.0,9,9,11,3,1.0,9
5246,4,0.0,12,12,14,3,1.0,12
5246,5,0.0,15,15,17,3,1.0,15
5246,6,0.0,18,18,20,3,1.0,18
5246,7,0.0,21,21,23,3,1.0,21
5246,8,0.0,24,24,26,3,1.0,24
5246,9,0.0,27,27,29,3,1.0,27
5246,10,0.0,30,30,32,3,1.0,30
5246,11,0.0,33,33,35,3,1.0,33
5246,12,0.0,36,36,38,3,1.0,36
5246,13,0.0,39,39,41,3,1.0,39
5246,14,0.0,42,42,44,3,1.0,42
5246,15,0.0,45,45,47,3,1.0,45
5246,16,0.0,48,48,50,3,1.0,48
5246,17,0.0,51,51,53,3,1.0,51
5246,18,0.0,54,54,56,3,1.0,54
5246,19,0.0,57,57,59,3,1.0,57
5246,20,0.0,60,60,62,3,1.0,60
5246,21,0.0,63,63,65,3,1.0,63
5246,22,0.0,66,66,68,3,1.0,66
5246,23,0.0,69,69,71,3,1.0,69
5246,24,0.0,72,72,74,3,1.0,72
5246,25,0.0,75,75,77,3,1.0,75
5246,26,0.0,78,78,80,3,1.0,78
5246,27,0.0,81,81,83,3,1.0,81
5246,28,0.0,84,84,86,3,1.0,84
5246,29,0.0,87,87,89,3,1.0,87
5246,30,0.0,90,90,92,3,1.0,90
5246,31,0.0,93,93,95,3,1.0,93
5246,32,0.0,96,96,98,3,1.0,96
5246,33,0.0,99,99,101,3,1.0,99
5246,34,0.0,102,102,104,3,1.0,102
5246,35,0.0,105,105,107,3,1.0,105
5246,36,0.0,108,108,110,3,1.0,108
5246,37,0.0,111,111,113,3,1.0,111
5246,38,0.0,114,114,116,3,1.0,114
5246,39,0.0,117,117,119,3,1.0,117
5246,40,0.0,120,120,122,3,1.0,120
5246,41,0.0,123,123,125,3,1.0,123
5246,42,0.0,126,126,128,3,1.0,126
5246,43,0.0,129,129,131,3,1.0,129
5246,44,0.0,132,132,134,3,1.0,132
5246,45,0.0,135,135,137,3,1.0,135
5246,46,0.0,138,138,140,3,1.0,138
5246,47,0.0,141,141,143,3,1.0,141
5317,0,1.85,46,105,117,1,0.8,105
5317,1,0.93,62,106,132,4,0.6,106
5317,2,0.88,29,101,143,6,0.2,101
5317,3,0.22,56,107,128,2,0.6,107
5317,4,0.21,0,113,117,4,0.8,113
5317,5,0.2,93,96,100,3,0.4,96
5317,6,0.19,94,115,118,3,0.9,115
5317,7,0.16,36,102,113,2,0.7,102
5317,8,0.14,56,108,125,1,0.6,108
5317,9,0.09,12,107,109,1,0.4,107
5317,10,0.08,73,114,143,3,1.0,114
5317,11,0.07,4,114,119,2,0.5,114
5317,12,0.03,104,107,125,2,0.3,107
5317,13,0.02,67,116,137,6,1.0,116
5317,14,0.01,35,105,112,4,0.4,105
5317,15,0.2541,0,0,2,3,1.0,0
5317,16,0.2874999999999999,3,3,5,3,1.0,3
5317,17,0.5662666666666667,6,6,8,3,1.0,6
5317,18,1.5365999999999995,9,9,11,3,1.0,9
5317,19,0.1847,12,12,14,3,1.0,12
5317,20,0.8827666666666666,15,15,17,3,1.0,15
5317,21,2.019333333333333,18,18,20,3,1.0,18
5317,22,1.9538666666666664,21,21,23,3,1.0,21
5317,23,0.7413333333333334,24,24,26,3,1.0,24
5317,24,0.2173,27,27,29,3,1.0,27
5317,25,0.7010333333333333,30,30,32,3,1.0,30
5317,26,1.5929000000000002,33,33,35,3,1.0,33
5317,27,0.1716666666666667,36,36,38,3,1.0,36
5317,28,0.1937666666666667,39,39,41,3,1.0,39
5317,29,0.19403333333333336,42,42,44,3,1.0,42
5317,30,0.7330666666666666,45,45,47,3,1.0,45
5317,31,0.17579999999999998,48,48,50,3,1.0,48
5317,32,0.14919999999999994,51,51,53,3,1.0,51
5317,33,0.17659999999999998,54,54,56,3,1.0,54
5317,34,0.19343333333333335,57,57,59,3,1.0,57
5317,35,0.1655333333333333,60,60,62,3,1.0,60
5317,36,0.22330000000000005,63,63,65,3,1.0,63
5317,37,0.2042,66,66,68,3,1.0,66
5317,38,0.18893333333333334,69,69,71,3,1.0,69
5317,39,0.3636,72,72,74,3,1.0,72
5317,40,0.6148666666666667,75,75,77,3,1.0,75
5317,41,0.23263333333333336,78,78,80,3,1.0,78
5317,42,0.19263333333333332,81,81,83,3,1.0,81
5317,43,0.6054333333333333,84,84,86,3,1.0,84
5317,44,2.2080333333333333,87,87,89,3,1.0,87
5317,45,0.15356666666666668,90,90,92,3,1.0,90
5317,46,0.7413666666666666,93,93,95,3,1.0,93
5317,47,2.26,96,96,98,3,1.0,96
5317,48,0.3565666666666667,99,99,101,3,1.0,99
5317,49,0.1605,102,102,104,3,1.0,102
5317,50,2.1565666666666674,105,105,107,3,1.0,105
5317,51,0.715,108,108,110,3,1.0,108
5317,52,0.5720333333333334,111,111,113,3,1.0,111
5317,53,2.1432333333333333,114,114,116,3,1.0,114
5317,54,0.7818000000000002,117,117,119,3,1.0,117
5317,55,0.1896,120,120,122,3,1.0,120
5317,56,1.371533333333333,123,123,125,3,1.0,123
5317,57,1.1411000000000002,126,126,128,3,1.0,126
5317,58,0.1675,129,129,131,3,1.0,129
5317,59,0.18336666666666676,132,132,134,3,1.0,132
5317,60,0.18563333333333326,135,135,137,3,1.0,135
5317,61,0.3615333333333333,138,138,140,3,1.0,138
5317,62,1.1229333333333331,141,141,143,3,1.0,141
5357,0,1.88,46,94,110,8,0.01,94
5357,1,1.64,86,86,108,3,0.3,86
5357,2,1.36,1,75,81,5,0.8,75
5357,3,1.32,58,68,136,1,0.1,68
5357,4,1.25,66,74,141,6,1.0,74
5357,5,0.61,9,70,136,4,0.01,70
5357,6,0.59,110,129,132,3,1.0,129
5357,7,0.58,70,79,104,1,0.2,79
5357,8,0.31,3,49,123,7,0.1,49
5357,9,0.31,49,75,132,6,0.4,75
5357,10,0.29,13,74,114,1,0.5,74
5357,11,0.26,29,97,122,2,0.5,97
5357,12,0.25,48,80,107,2,0.1,80
5357,13,0.22,4,75,98,1,0.01,75
5357,14,0.21,3,57,96,2,0.01,57
5357,15,0.18,90,141,143,3,0.3,141
5357,16,0.16,53,70,138,4,0.2,70
5357,17,0.16,106,139,143,5,0.6,139
5357,18,0.13,43,104,142,6,0.3,104
5357,19,0.11,82,108,143,5,0.1,108
5357,20,0.09,7,108,139,1,0.8,108
5357,21,0.09,8,12,128,1,0.4,12
5357,22,0.09,1,76,96,3,0.2,76
5357,23,0.08,52,116,134,2,0.3,116
5357,24,0.07,57,117,135,1,0.4,117
5357,25,0.06,50,68,112,2,0.4,68
5357,26,0.04,103,111,124,6,1.0,111
5357,27,0.03,8,27,42,4,0.8,27
5357,28,0.02,56,110,133,2,0.2,110
5357,29,0.01,50,71,143,9,0.9,71
5357,30,0.01,67,136,143,4,0.2,136
5357,31,0.16793333333333335,0,0,2,3,1.0,0
5357,32,0.1081,3,3,5,3,1.0,3
5357,33,0.13073333333333334,6,6,8,3,1.0,6
5357,34,0.13416666666666668,9,9,11,3,1.0,9
5357,35,0.13213333333333335,12,12,14,3,1.0,12
5357,36,0.11313333333333332,15,15,17,3,1.0,15
5357,37,0.16920000000000002,18,18,20,3,1.0,18
5357,38,0.10896666666666667,21,21,23,3,1.0,21
5357,39,0.14026666666666665,24,24,26,3,1.0,24
5357,40,0.14103333333333332,27,27,29,3,1.0,27
5357,41,0.14086666666666667,30,30,32,3,1.0,30
5357,42,0.10680000000000002,33,33,35,3,1.0,33
5357,43,0.30816666666666664,36,36,38,3,1.0,36
5357,44,1.3783000000000003,39,39,41,3,1.0,39
5357,45,4.026833333333333,42,42,44,3,1.0,42
5357,46,0.8259333333333332,45,45,47,3,1.0,45
5357,47,0.1226666666666667,48,48,50,3,1.0,48
5357,48,0.8467666666666669,51,51,53,3,1.0,51
5357,49,0.8558999999999999,54,54,56,3,1.0,54
5357,50,2.8193333333333337,57,57,59,3,1.0,57
5357,51,2.9163,60,60,62,3,1.0,60
5357,52,3.1568666666666663,63,63,65,3,1.0,63
5357,53,1.2426,66,66,68,3,1.0,66
5357,54,1.5763,69,69,71,3,1.0,69
5357,55,1.3599,72,72,74,3,1.0,72
5357,56,1.8384666666666665,75,75,77,3,1.0,75
5357,57,2.2826000000000004,78,78,80,3,1.0,78
5357,58,1.3932,81,81,83,3,1.0,81
5357,59,1.5378,84,84,86,3,1.0,84
5357,60,2.144833333333333,87,87,89,3,1.0,87
5357,61,1.7563333333333333,90,90,92,3,1.0,90
5357,62,3.9053000000000013,93,93,95,3,1.0,93
5357,63,4.143533333333333,96,96,98,3,1.0,96
5357,64,4.207233333333334,99,99,101,3,1.0,99
5357,65,4.254733333333333,102,102,104,3,1.0,102
5357,66,4.229533333333333,105,105,107,3,1.0,105
5357,67,4.327133333333333,108,108,110,3,1.0,108
5357,68,4.274100000000002,111,111,113,3,1.0,111
5357,69,4.326833333333334,114,114,116,3,1.0,114
5357,70,3.2412000000000005,117,117,119,3,1.0,117
5357,71,1.0352333333333334,120,120,122,3,1.0,120
5357,72,1.7022333333333333,123,123,125,3,1.0,123
5357,73,0.7415666666666667,126,126,128,3,1.0,126
5357,74,0.36396666666666666,129,129,131,3,1.0,129
5357,75,0.3190666666666667,132,132,134,3,1.0,132
5357,76,0.3113333333333333,135,135,137,3,1.0,135
5357,77,0.2544333333333333,138,138,140,3,1.0,138
5357,78,0.2157,141,141,143,3,1.0,141
5403,0,3.92,36,100,108,4,0.4,100
5403,1,2.92,83,101,133,9,0.3,101
5403,2,2.42,93,102,119,4,0.1,102
5403,3,0.71,13,100,122,2,0.3,100
5403,4,0.55,57,99,125,6,0.9,99
5403,5,0.31,55,105,111,1,0.5,105
5403,6,0.07,59,101,133,7,0.7,101
5403,7,0.01,11,104,132,2,0.5,104
5403,8,0.4991,0,0,2,3,1.0,0
5403,9,0.14913333333333334,3,3,5,3,1.0,3
5403,10,0.14866666666666667,6,6,8,3,1.0,6
5403,11,0.14919999999999994,9,9,11,3,1.0,9
5403,12,0.1492333333333333,12,12,14,3,1.0,12
5403,13,0.15056666666666668,15,15,17,3,1.0,15
5403,14,0.14959999999999998,18,18,20,3,1.0,18
5403,15,0.14923333333333336,21,21,23,3,1.0,21
5403,16,0.14909999999999995,24,24,26,3,1.0,24
5403,17,0.14853333333333335,27,27,29,3,1.0,27
5403,18,0.14939999999999998,30,30,32,3,1.0,30
5403,19,0.14903333333333338,33,33,35,3,1.0,33
5403,20,0.14856666666666668,36,36,38,3,1.0,36
5403,21,0.1476333333333333,39,39,41,3,1.0,39
5403,22,0.14813333333333328,42,42,44,3,1.0,42
5403,23,0.14846666666666666,45,45,47,3,1.0,45
5403,24,0.15280000000000002,48,48,50,3,1.0,48
5403,25,0.1525,51,51,53,3,1.0,51
5403,26,0.15223333333333333,54,54,56,3,1.0,54
5403,27,0.15296666666666664,57,57,59,3,1.0,57
5403,28,0.1535,60,60,62,3,1.0,60
5403,29,0.15266666666666667,63,63,65,3,1.0,63
5403,30,0.15283333333333332,66,66,68,3,1.0,66
5403,31,0.15293333333333334,69,69,71,3,1.0,69
5403,32,0.15356666666666668,72,72,74,3,1.0,72
5403,33,0.15656666666666666,75,75,77,3,1.0,75
5403,34,0.15543333333333334,78,78,80,3,1.0,78
5403,35,0.15420000000000006,81,81,83,3,1.0,81
5403,36,0.7088333333333333,84,84,86,3,1.0,84
5403,37,0.16033333333333336,87,87,89,3,1.0,87
5403,38,0.7489000000000001,90,90,92,3,1.0,90
5403,39,0.7355333333333333,93,93,95,3,1.0,93
5403,40,0.2838666666666666,96,96,98,3,1.0,96
5403,41,0.8766,99,99,101,3,1.0,99
5403,42,1.5899999999999996,102,102,104,3,1.0,102
5403,43,0.8367666666666668,105,105,107,3,1.0,105
5403,44,1.0362,108,108,110,3,1.0,108
5403,45,1.0651666666666666,111,111,113,3,1.0,111
5403,46,1.0820666666666665,114,114,116,3,1.0,114
5403,47,0.9927999999999998,117,117,119,3,1.0,117
5403,48,1.0599,120,120,122,3,1.0,120
5403,49,0.8355666666666667,123,123,125,3,1.0,123
5403,50,0.4896666666666667,126,126,128,3,1.0,126
5403,51,0.7547666666666665,129,129,131,3,1.0,129
5403,52,0.9302,132,132,134,3,1.0,132
5403,53,0.9432666666666666,135,135,137,3,1.0,135
5403,54,0.7003666666666668,138,138,140,3,1.0,138
5403,55,0.4065666666666667,141,141,143,3,1.0,141
5439,0,0.0,0,0,2,3,1.0,0
5439,1,0.0,3,3,5,3,1.0,3
5439,2,0.0,6,6,8,3,1.0,6
5439,3,0.0,9,9,11,3,1.0,9
5439,4,0.0,12,12,14,3,1.0,12
5439,5,0.0,15,15,17,3,1.0,15
5439,6,0.0,18,18,20,3,1.0,18
5439,7,0.0,21,21,23,3,1.0,21
5439,8,0.0,24,24,26,3,1.0,24
5439,9,0.0,27,27,29,3,1.0,27
5439,10,0.0,30,30,32,3,1.0,30
5439,11,0.0,33,33,35,3,1.0,33
5439,12,0.0,36,36,38,3,1.0,36
5439,13,0.0,39,39,41,3,1.0,39
5439,14,0.0,42,42,44,3,1.0,42
5439,15,0.0,45,45,47,3,1.0,45
5439,16,0.0,48,48,50,3,1.0,48
5439,17,0.0,51,51,53,3,1.0,51
5439,18,0.0,54,54,56,3,1.0,54
5439,19,0.0,57,57,59,3,1.0,57
5439,20,0.0,60,60,62,3,1.0,60
5439,21,0.0,63,63,65,3,1.0,63
5439,22,0.0,66,66,68,3,1.0,66
5439,23,0.0,69,69,71,3,1.0,69
5439,24,0.0,72,72,74,3,1.0,72
5439,25,0.0,75,75,77,3,1.0,75
5439,26,0.0,78,78,80,3,1.0,78
5439,27,0.0,81,81,83,3,1.0,81
5439,28,0.0,84,84,86,3,1.0,84
5439,29,0.0,87,87,89,3,1.0,87
5439,30,0.0,90,90,92,3,1.0,90
5439,31,0.0,93,93,95,3,1.0,93
5439,32,0.0,96,96,98,3,1.0,96
5439,33,0.0,99,99,101,3,1.0,99
5439,34,0.0,102,102,104,3,1.0,102
5439,35,0.0,105,105,107,3,1.0,105
5439,36,0.0,108,108,110,3,1.0,108
5439,37,0.0,111,111,113,3,1.0,111
5439,38,0.0,114,114,116,3,1.0,114
5439,39,0.0,117,117,119,3,1.0,117
5439,40,0.0,120,120,122,3,1.0,120
5439,41,0.0,123,123,125,3,1.0,123
5439,42,0.0,126,126,128,3,1.0,126
5439,43,0.0,129,129,131,3,1.0,129
5439,44,0.0,132,132,134,3,1.0,132
5439,45,0.0,135,135,137,3,1.0,135
5439,46,0.0,138,138,140,3,1.0,138
5439,47,0.0,141,141,143,3,1.0,141
5450,0,0.0048333333333333344,0,0,2,3,1.0,0
5450,1,0.005000000000000001,3,3,5,3,1.0,3
5450,2,0.004700000000000001,6,6,8,3,1.0,6
5450,3,0.004333333333333334,9,9,11,3,1.0,9
5450,4,0.004633333333333335,12,12,14,3,1.0,12
5450,5,0.0048,15,15,17,3,1.0,15
5450,6,0.004666666666666667,18,18,20,3,1.0,18
5450,7,0.004666666666666668,21,21,23,3,1.0,21
5450,8,0.004666666666666668,24,24,26,3,1.0,24
5450,9,0.004533333333333335,27,27,29,3,1.0,27
5450,10,0.004300000000000001,30,30,32,3,1.0,30
5450,11,0.004566666666666668,33,33,35,3,1.0,33
5450,12,0.004566666666666668,36,36,38,3,1.0,36
5450,13,0.0042333333333333355,39,39,41,3,1.0,39
5450,14,0.004466666666666668,42,42,44,3,1.0,42
5450,15,0.004533333333333335,45,45,47,3,1.0,45
5450,16,0.004866666666666668,48,48,50,3,1.0,48
5450,17,0.004966666666666667,51,51,53,3,1.0,51
5450,18,0.004000000000000001,54,54,56,3,1.0,54
5450,19,0.004000000000000001,57,57,59,3,1.0,57
5450,20,0.004000000000000001,60,60,62,3,1.0,60
5450,21,0.004000000000000001,63,63,65,3,1.0,63
5450,22,0.004000000000000001,66,66,68,3,1.0,66
5450,23,0.004000000000000001,69,69,71,3,1.0,69
5450,24,0.004000000000000001,72,72,74,3,1.0,72
5450,25,0.0038,75,75,77,3,1.0,75
5450,26,0.0036000000000000008,78,78,80,3,1.0,78
5450,27,0.0037333333333333337,81,81,83,3,1.0,81
5450,28,0.0033000000000000004,84,84,86,3,1.0,84
5450,29,0.0035333333333333336,87,87,89,3,1.0,87
5450,30,0.0037666666666666673,90,90,92,3,1.0,90
5450,31,1.9799,93,93,95,3,1.0,93
5450,32,1.5595999999999997,96,96,98,3,1.0,96
5450,33,2.5855666666666663,99,99,101,3,1.0,99
5450,34,2.586066666666667,102,102,104,3,1.0,102
5450,35,1.6742666666666666,105,105,107,3,1.0,105
5450,36,2.5722,108,108,110,3,1.0,108
5450,37,2.5398333333333336,111,111,113,3,1.0,111
5450,38,2.513266666666666,114,114,116,3,1.0,114
5450,39,2.4849666666666668,117,117,119,3,1.0,117
5450,40,2.4583999999999997,120,120,122,3,1.0,120
